Image_Id,image_path,mask_path
1306,cju8cdeazsm8h0801jxifmzur.png,cju8cdeazsm8h0801jxifmzur.png
1307,338.png,338.png
1308,cju7f5ghb2r5s0801chwkxxh9.png,cju7f5ghb2r5s0801chwkxxh9.png
1309,cju6yywx1whbb0871ksgfgf9f.png,cju6yywx1whbb0871ksgfgf9f.png
1310,131.png,131.png
1311,86.png,86.png
1312,cju5uzmaol56l0817flxh4w9p.png,cju5uzmaol56l0817flxh4w9p.png
1313,cju6ur9l9v9jq0755paud9uka.png,cju6ur9l9v9jq0755paud9uka.png
1314,cju17r8il13910799dr2wme2e.png,cju17r8il13910799dr2wme2e.png
1315,cju1cfhyg48bb0799cl5pr2jh.png,cju1cfhyg48bb0799cl5pr2jh.png
1316,124.png,124.png
1317,150.png,150.png
1318,cju16jgnyzp970878melv7r25.png,cju16jgnyzp970878melv7r25.png
1319,213.png,213.png
1320,311.png,311.png
1321,cju2zkpdl9h7t0799ix60teqg.png,cju2zkpdl9h7t0799ix60teqg.png
1322,cju40taxlkrho0987smigg0x0.png,cju40taxlkrho0987smigg0x0.png
1323,60.png,60.png
1324,cju2lejzcy4pc0878c9rlonot.png,cju2lejzcy4pc0878c9rlonot.png
1325,cju5hl8nee8a40755fm8qjj0o.png,cju5hl8nee8a40755fm8qjj0o.png
1326,cju2ro5jqsy680988pi6qsujw.png,cju2ro5jqsy680988pi6qsujw.png
1327,340.png,340.png
1328,cju2htabevq9108015qjei0x7.png,cju2htabevq9108015qjei0x7.png
1329,cju34aozyyy830993bn16u32n.png,cju34aozyyy830993bn16u32n.png
1330,cju2qn2fzs1vy0988l243cvzy.png,cju2qn2fzs1vy0988l243cvzy.png
1331,34.png,34.png
1332,162.png,162.png
1333,cju2hlm19vjjf0801o69qnber.png,cju2hlm19vjjf0801o69qnber.png
1334,281.png,281.png
1335,cju3v664kh0px0818y4y7wolf.png,cju3v664kh0px0818y4y7wolf.png
1336,49.png,49.png
1337,cju2y5zas8m7f0801d34g5owq.png,cju2y5zas8m7f0801d34g5owq.png
1338,cju8c82iosagu0817l74s4m5g.png,cju8c82iosagu0817l74s4m5g.png
1339,cju2m71z2ywwv080131bcrsd3.png,cju2m71z2ywwv080131bcrsd3.png
1340,cju2ij9uiic2l09933ljiv6gm.png,cju2ij9uiic2l09933ljiv6gm.png
1341,334.png,334.png
1342,cju5wrapcm2290818jsh26ppb.png,cju5wrapcm2290818jsh26ppb.png
1343,17.png,17.png
1344,578.png,578.png
1345,434.png,434.png
1346,cju1euuc65wm00799m4sjdnnn.png,cju1euuc65wm00799m4sjdnnn.png
1347,cju323ypb1fbb0988gx5rzudb.png,cju323ypb1fbb0988gx5rzudb.png
1348,92.png,92.png
1349,503.png,503.png
1350,398.png,398.png
1351,568.png,568.png
1352,cju35ldepdtlm0801yv79y8vu.png,cju35ldepdtlm0801yv79y8vu.png
1353,267.png,267.png
1354,cju5uxjnol2r509871qv2yeia.png,cju5uxjnol2r509871qv2yeia.png
1355,cju30u1hbakn808019g15nb8b.png,cju30u1hbakn808019g15nb8b.png
1356,103.png,103.png
1357,cju7el6xv2k520817qxx9wdr5.png,cju7el6xv2k520817qxx9wdr5.png
1358,cjyzkmjy8evns070165gf9dmq.png,cjyzkmjy8evns070165gf9dmq.png
1359,19.png,19.png
1360,cju2p4ddkmzxj0993p94o62av.png,cju2p4ddkmzxj0993p94o62av.png
1361,93.png,93.png
1362,558.png,558.png
1363,440.png,440.png
1364,90.png,90.png
1365,cju8bbznkrf5g0871jncffynk.png,cju8bbznkrf5g0871jncffynk.png
1366,78.png,78.png
1367,209.png,209.png
1368,cju3tsh4lfsok0987w6x3a0v1.png,cju3tsh4lfsok0987w6x3a0v1.png
1369,588.png,588.png
1370,cju7dizi82h2i0755doucgnt3.png,cju7dizi82h2i0755doucgnt3.png
1371,cju85bf1algsq0871y9gtlq97.png,cju85bf1algsq0871y9gtlq97.png
1372,599.png,599.png
1373,372.png,372.png
1374,557.png,557.png
1375,cju85omszllp30850b6rm9mi3.png,cju85omszllp30850b6rm9mi3.png
1376,264.png,264.png
1377,cju2t2ivz43i10878zeg8r1br.png,cju2t2ivz43i10878zeg8r1br.png
1378,3.png,3.png
1379,cju1f15k3w4ct0835cmde6ypo.png,cju1f15k3w4ct0835cmde6ypo.png
1380,cju7d9seq29zd0871nzl2uu5m.png,cju7d9seq29zd0871nzl2uu5m.png
1381,cju5i5oh2efg60987ez6cpf72.png,cju5i5oh2efg60987ez6cpf72.png
1382,412.png,412.png
1383,548.png,548.png
1384,cju7b9vcs1luz0987ta60j1dy.png,cju7b9vcs1luz0987ta60j1dy.png
1385,427.png,427.png
1386,cju353d1eda8c07992afde611.png,cju353d1eda8c07992afde611.png
1387,ck2bxskgxxzfv08386xkqtqdy.png,ck2bxskgxxzfv08386xkqtqdy.png
1388,cju2okvco06xc0799kxe5n1qh.png,cju2okvco06xc0799kxe5n1qh.png
1389,313.png,313.png
1390,cju2uokeg5jm20799xwgsyz89.png,cju2uokeg5jm20799xwgsyz89.png
1391,cju1hirfi7ekp0855q0vgm9qq.png,cju1hirfi7ekp0855q0vgm9qq.png
1392,cju14hjh2ob2o0835ouz3r5aa.png,cju14hjh2ob2o0835ouz3r5aa.png
1393,cju2zjcvj9qma0801dk71hhi0.png,cju2zjcvj9qma0801dk71hhi0.png
1394,39.png,39.png
1395,593.png,593.png
1396,cju2rzpsmtb0f0835jabkbao1.png,cju2rzpsmtb0f0835jabkbao1.png
1397,cju5yhgznmkzb0801cji2vi8j.png,cju5yhgznmkzb0801cji2vi8j.png
1398,cju2hugv9vget0799hhk7ksvg.png,cju2hugv9vget0799hhk7ksvg.png
1399,377.png,377.png
1400,cju83kxitjv340987z09m0ezy.png,cju83kxitjv340987z09m0ezy.png
1401,cju1819curo000988pd5xcqme.png,cju1819curo000988pd5xcqme.png
1402,cju2t62nq45jl0799odpufwx6.png,cju2t62nq45jl0799odpufwx6.png
1403,cju1c6yfz42md08550zgoz3pw.png,cju1c6yfz42md08550zgoz3pw.png
1404,cju8bpctzrqkr0850zeldv9kt.png,cju8bpctzrqkr0850zeldv9kt.png
1405,cju77re6fz5bb0817vp9redjg.png,cju77re6fz5bb0817vp9redjg.png
1406,cju45jpvfn6c809873pv1i34s.png,cju45jpvfn6c809873pv1i34s.png
1407,177.png,177.png
1408,461.png,461.png
1409,cjyzk8qieoboa0848ogj51wwm.png,cjyzk8qieoboa0848ogj51wwm.png
1410,110.png,110.png
1411,cju3umoh1geet0817cmpef5am.png,cju3umoh1geet0817cmpef5am.png
1412,cju1cvkfwqrec0993wbp1jlzm.png,cju1cvkfwqrec0993wbp1jlzm.png
1413,cju5ekty5ckzf07550c9u3ckk.png,cju5ekty5ckzf07550c9u3ckk.png
1414,cju2zpw4q9vzr0801p0lysjdl.png,cju2zpw4q9vzr0801p0lysjdl.png
1415,203.png,203.png
1416,cju3381d8bz3h07991xtl7ra0.png,cju3381d8bz3h07991xtl7ra0.png
1417,201.png,201.png
1418,cju76l27oyrw907551ri2a7fl.png,cju76l27oyrw907551ri2a7fl.png
1419,323.png,323.png
1420,cju2sszfq3uye0878sucelzk2.png,cju2sszfq3uye0878sucelzk2.png
1421,cju439oazm2fu0871ma0vvrft.png,cju439oazm2fu0871ma0vvrft.png
1422,564.png,564.png
1423,cju5f26ebcuai0818xlwh6116.png,cju5f26ebcuai0818xlwh6116.png
1424,cju30ov1oah920801mi8thuyg.png,cju30ov1oah920801mi8thuyg.png
1425,169.png,169.png
1426,cju8b1v3br45u087189kku66u.png,cju8b1v3br45u087189kku66u.png
1427,cju8d2q30tfhs0801n7lx77xl.png,cju8d2q30tfhs0801n7lx77xl.png
1428,cju2xa3i4y0160988i679zsqd.png,cju2xa3i4y0160988i679zsqd.png
1429,112.png,112.png
1430,cju8brv16rx7f0818uf5n89pv.png,cju8brv16rx7f0818uf5n89pv.png
1431,cju1cnnziug1l0835yh4ropyg.png,cju1cnnziug1l0835yh4ropyg.png
1432,115.png,115.png
1433,cju7ez7r22qbc08015xfoz2wb.png,cju7ez7r22qbc08015xfoz2wb.png
1434,175.png,175.png
1435,cju32qr9tbvsj08013pkpjenq.png,cju32qr9tbvsj08013pkpjenq.png
1436,cju6xmqd9w0250817l5kxfnsk.png,cju6xmqd9w0250817l5kxfnsk.png
1437,357.png,357.png
1438,cju2upu4evw7g08358guwozxv.png,cju2upu4evw7g08358guwozxv.png
1439,cju32pzh9bpw10855q4vaxfhe.png,cju32pzh9bpw10855q4vaxfhe.png
1440,cju892fesoq2g0801n0e0jyia.png,cju892fesoq2g0801n0e0jyia.png
1441,490.png,490.png
1442,cju787jnjzjuj0871p94nck9g.png,cju787jnjzjuj0871p94nck9g.png
1443,cju7csvlb22fr0850lvm45n3x.png,cju7csvlb22fr0850lvm45n3x.png
1444,582.png,582.png
1445,141.png,141.png
1446,cju7apr0c1qqm0755s7msqot4.png,cju7apr0c1qqm0755s7msqot4.png
1447,cju8567gdlcbq0801dwwyo2jt.png,cju8567gdlcbq0801dwwyo2jt.png
1448,cju2zm0axztpe0988r8s9twjr.png,cju2zm0axztpe0988r8s9twjr.png
1449,274.png,274.png
